AccusedID,CaseMasterID,FullName,AliasName,Gender,Age,DOB,MobileNumber,AadhaarNumber,Occupation,Address,DistrictID,DistrictName,ArrestStatus,CriminalHistory,GangAffiliation,RiskLevel,WeaponUsed
731,367,Jason Ramanathan,Shadow,Male,61,1981-03-24,9872814096,204120382911,Farmer,"52/49, Krishnan Zila, Gandhinagar 013477",22,Mysuru,Arrested,No,Drug Network,High,Firearm
732,367,Yashodhara Salvi,Tiger,Female,62,1966-02-11,9887619888,481500865160,Engineer,"79/176, Munshi Marg, Kolhapur 150014",22,Mysuru,Arrested,Yes,Local Gang,Low,Firearm
733,367,Krish Datta,King,Male,32,1997-02-06,9893775325,918732815061,Cook,"H.No. 900, Nazareth Zila, Anantapuram-333999",22,Mysuru,Absconding,No,None,High,Knife
734,367,Raagini Khalsa,Black,Female,32,1963-08-06,9918637207,276807406046,Doctor,"638, Badal, Mysore 711363",22,Mysuru,Arrested,No,Drug Network,Medium,Stick
735,368,Victor Gandhi,Boss,Male,47,2002-10-30,9873354688,244632589068,Mechanic,"H.No. 034, Raju Marg, Kakinada-116772",25,Shivamogga,Absconding,No,None,High,Stone
736,368,Sachi Bajaj,King,Female,48,1984-03-30,9961805366,832248082224,Labourer,"76/855, Tata Nagar, Mango 521962",25,Shivamogga,Arrested,Yes,None,Low,Hands
737,369,Ishita Kamdar,Anna,Female,62,1972-03-17,9988191148,967674642768,Teacher,"436, Singh, Phusro-170695",16,Haveri,Absconding,No,None,Medium,Hands
738,370,Sai Bahri,Black,Female,43,1981-07-30,9877393063,186065775470,Student,"H.No. 645, Luthra Ganj, Bhilwara-223989",3,Belagavi,Absconding,Yes,None,Low,Stone
739,371,Anita Raj,Black,Female,30,1974-11-17,9985188098,945438284490,Student,"21/980, Buch Road, Bidhannagar-426423",16,Haveri,Arrested,No,None,Low,Iron Rod
740,372,Nachiket Ganesan,Rowdy,Male,63,1983-02-22,9965669079,396027640316,Doctor,"09/24, Singhal Circle, Rourkela-039111",5,Bengaluru Urban,Arrested,No,Drug Network,Medium,Firearm
741,372,Gaurav Walla,Lucky,Male,53,1962-02-19,9917278676,807148069221,Labourer,"22/823, Nanda Nagar, Darbhanga-880622",5,Bengaluru Urban,Arrested,No,Cyber Group,Low,Stone
742,373,Vrinda Dugal,Lucky,Female,67,2000-06-04,9919696009,710516082555,Cook,"47/37, Choudhary Street, Nanded-162047",4,Bengaluru Rural,Surrendered,No,None,Medium,Stick
743,373,Siya Raval,Master,Female,53,2002-08-31,9886788396,015535642054,Engineer,"96/48, Ganesan Marg, Cuttack-319541",4,Bengaluru Rural,Absconding,No,None,Low,Sharp Weapon
744,374,Sai Prashad,King,Female,43,1971-06-07,9880010646,894682283663,Lawyer,"30, Saran Ganj, Hospet 463203",13,Dharwad,Surrendered,No,None,Low,Sharp Weapon
745,374,Jonathan Sur,Lucky,Male,37,1976-09-18,9886340099,421954872370,Lawyer,"726, Korpal Nagar, Salem-505766",13,Dharwad,Arrested,No,Organized Crime,High,Firearm
746,374,Manan Pant,Shadow,Male,40,1999-01-28,9892727687,720247885185,Software Engineer,"15, Hari Path, Guna-012840",13,Dharwad,Arrested,Yes,None,Low,None
747,374,Ikbal Verma,Tiger,Male,32,1975-03-27,9900447945,155498910263,Journalist,"H.No. 97, Narain Path, Arrah-891776",13,Dharwad,Arrested,No,None,Low,Knife
748,375,Yashica Bhavsar,Tiger,Female,29,2008-06-26,9888399961,969527783574,Teacher,"H.No. 74, Dhar Street, Tiruchirappalli-463004",5,Bengaluru Urban,Absconding,No,None,Low,Knife
749,376,Ekalinga Hayer,Master,Male,51,1977-09-24,9988880251,709408209691,Business,"689, Kade Road, Amritsar-047137",15,Hassan,Surrendered,No,None,Medium,None
750,376,Yatin Comar,Bullet,Male,36,1959-10-18,9969030553,984064362766,Teacher,"57/49, Narayanan Circle, Hajipur-984933",15,Hassan,Arrested,No,None,Low,None
751,377,Teerth Subramanian,King,Male,39,1969-12-25,9982544686,294959799093,Student,"60/944, Divan Zila, Muzaffarnagar 721885",21,Mandya,Arrested,Yes,None,Medium,Stick
752,377,Sudiksha Saini,Shadow,Female,57,1985-08-02,9904943476,792837327396,Engineer,"297, Murthy Zila, Junagadh 626705",21,Mandya,Arrested,No,None,Medium,Stick
753,378,Daniel Morar,Tiger,Male,59,1968-01-18,9880932056,913685014202,Cook,"36/63, Kohli Road, Naihati-959611",11,Dakshina Kannada,Surrendered,No,Organized Crime,Low,Firearm
754,378,Benjamin Anand,Cobra,Male,67,1963-07-05,9894075873,090840704095,Sales Executive,"H.No. 200, Goel Chowk, Guntur-559102",11,Dakshina Kannada,Arrested,No,Drug Network,Low,Hands
755,378,Oni Chaudhry,Boss,Female,23,1957-08-14,9893126075,350708428336,Student,"03/26, Chokshi Chowk, Guntakal 981942",11,Dakshina Kannada,Arrested,No,None,Low,Hands
756,378,Vihaan Lad,Rocky,Male,69,1963-11-24,9877335992,971056531972,Student,"34/06, Gaba Path, Bidhannagar 844663",11,Dakshina Kannada,Arrested,No,Cyber Group,Medium,Stick
757,379,Omisha Kade,Lucky,Female,52,1968-04-24,9910316092,468734296420,Cook,"H.No. 109, Divan Zila, Sultan Pur Majra-214559",1,Bagalkote,Arrested,No,None,Low,Stone
758,379,Warda Saran,King,Female,20,1977-04-12,9911975657,682206983055,Cook,"05, Raman Street, Hapur 004627",1,Bagalkote,Arrested,Yes,None,Low,Stick
759,380,Sneha Naik,Ranga,Female,20,1979-05-22,9899761029,649324678661,Cook,"59/202, Sagar Road, Morbi 202389",7,Chamarajanagar,Arrested,No,None,Medium,Stone
760,380,Maya Jain,King,Female,64,1993-10-04,9885478914,275939137314,Farmer,"H.No. 559, Nazareth Path, Vasai-Virar-833258",7,Chamarajanagar,Arrested,No,None,Low,None
761,380,Zilmil Raman,Anna,Female,33,2002-09-15,9873283156,648650201182,Journalist,"07/984, Shan Circle, Anantapuram-069176",7,Chamarajanagar,Arrested,Yes,None,Medium,Hands
762,380,Kala Murty,Tiger,Female,54,1999-10-20,9906385890,650849996226,Private Employee,"H.No. 40, Kumar Ganj, Bilaspur-830373",7,Chamarajanagar,Arrested,Yes,None,Medium,Hands
763,381,Aarav Sani,Rocky,Male,50,1958-02-01,9871057533,288734856144,Shop Keeper,"86/08, Behl Road, Amaravati 884136",29,Vijayanagara,Arrested,No,Organized Crime,Low,Iron Rod
764,381,Gaurang Iyer,Boss,Male,37,1956-04-23,9914428149,017050310466,Security Guard,"H.No. 37, Chaudhary Nagar, Rampur-446263",29,Vijayanagara,Absconding,No,None,Medium,Firearm
765,382,Pratyush Chatterjee,Silent,Male,41,1996-02-09,9881325350,327263995345,Lawyer,"81/12, Aggarwal Zila, Amritsar 217518",6,Bidar,Absconding,Yes,None,Low,Hands
766,382,Yashodhara Das,Boss,Female,55,1981-01-23,9884312874,653934799688,Teacher,"H.No. 15, Rama Street, Bongaigaon 091122",6,Bidar,Arrested,No,None,Medium,Knife
767,383,Faris Vig,Lucky,Male,56,1998-10-06,9894218664,715820893789,Journalist,"50/566, Vala Zila, Rajpur Sonarpur-397913",26,Tumakuru,Arrested,No,None,Low,Sharp Weapon
768,383,Vasudha Ram,Ranga,Female,33,1972-08-19,9919178602,152906275222,Engineer,"H.No. 073, Pant Nagar, Serampore 605712",26,Tumakuru,Arrested,Yes,None,Medium,Knife
769,384,Yoshita Dada,Tiger,Female,70,1986-12-24,9898323809,356052073226,Engineer,"85/19, Nadig Nagar, Bijapur-401042",6,Bidar,Arrested,No,Local Gang,High,Hands
770,385,Sachi Dua,Bullet,Female,47,1970-06-07,9902947603,970805030615,Lawyer,"51/74, Ray Road, Indore-521289",5,Bengaluru Urban,Arrested,Yes,None,Medium,Hands
771,385,Pratyush Comar,Rowdy,Male,26,1960-08-07,9902684754,439841824863,Driver,"H.No. 12, Kala, Ahmednagar 448818",5,Bengaluru Urban,Surrendered,No,Local Gang,High,Sharp Weapon
772,386,Neha Chaudhry,Master,Female,54,2003-01-04,9902562525,767878505745,Software Engineer,"15, Ben Road, Coimbatore 901707",30,Vijayapura,Absconding,No,None,Medium,Knife
773,386,Samaksh Chhabra,Don,Male,70,1969-07-25,9907421258,117595669329,Teacher,"H.No. 22, Chawla, Nandyal-228360",30,Vijayapura,Arrested,Yes,None,Low,Knife
774,387,Girindra Tailor,Ranga,Male,30,1984-07-30,9985599389,134548759146,Unemployed,"963, Master Circle, Bhavnagar 969443",3,Belagavi,Arrested,No,Organized Crime,Low,Hands
775,387,Shivansh Kumer,Lucky,Male,42,1989-12-02,9960762644,959937344273,Mechanic,"H.No. 693, Dave Road, Amaravati-320330",3,Belagavi,Arrested,No,None,High,Knife
776,388,Rudra Deol,Rocky,Male,43,2006-09-18,9981808431,039764249937,Doctor,"03/10, Chhabra Marg, Tiruppur 221556",19,Kolar,Arrested,No,None,Medium,None
777,389,Laksh Sawhney,Anna,Male,18,1990-09-14,9873458882,003211230569,Shop Keeper,"53, Suri Ganj, Panipat-040672",11,Dakshina Kannada,Absconding,Yes,None,High,Iron Rod
778,389,Ayushman Shanker,Silent,Male,50,1983-05-06,9982340002,182912600675,Software Engineer,"H.No. 424, Goel Road, Kanpur-819754",11,Dakshina Kannada,Arrested,No,Organized Crime,Medium,Hands
779,389,Varenya Iyer,Anna,Female,60,1992-01-17,9910768448,854831223203,Unemployed,"42, Kannan Chowk, Guntur 376388",11,Dakshina Kannada,Arrested,No,Local Gang,Medium,Stone
780,389,Christopher Loyal,Lucky,Male,54,1993-10-13,9894622038,706416268020,Student,"H.No. 84, Bahri Marg, Tezpur 344389",11,Dakshina Kannada,Surrendered,No,None,Medium,Knife
781,390,Yadavi Wadhwa,King,Female,30,1955-09-26,9983007645,469135429510,Labourer,"86/950, Hari Chowk, Moradabad 644936",11,Dakshina Kannada,Arrested,No,Local Gang,Medium,Hands
782,391,Chasmum Rai,Black,Female,24,1980-07-25,9914271806,736248250910,Government Employee,"H.No. 05, Sinha Path, Katihar-736801",28,Uttara Kannada,Arrested,Yes,None,Medium,Hands
783,391,Ekapad Kashyap,Boss,Male,69,1977-04-29,9919705178,885458992416,Business,"68, Chauhan Zila, Bhavnagar 335104",28,Uttara Kannada,Arrested,No,Drug Network,High,Hands
784,391,Tara Dara,Rocky,Female,61,2008-02-05,9985087488,764658957074,Sales Executive,"H.No. 539, Chander Zila, Khora -074820",28,Uttara Kannada,Arrested,No,Organized Crime,High,Knife
785,391,Hritik Sabharwal,Anna,Male,46,2002-08-05,9962530405,397618225458,Teacher,"93/94, Sane Nagar, Raurkela Industrial Township 820190",28,Uttara Kannada,Arrested,No,None,Medium,Knife
786,392,Gopal Gera,Black,Male,58,1999-02-21,9986087580,965687078080,Journalist,"23/332, Sharma Road, Hospet-920135",7,Chamarajanagar,Absconding,No,None,Low,None
787,393,Tarak Dube,King,Male,32,1992-01-07,9907515829,594399234354,Journalist,"02, Banerjee Path, Bidar-123126",17,Kalaburagi,Surrendered,No,None,Low,None
788,394,Teerth Karnik,King,Male,69,1992-08-22,9904778681,366749365667,Sales Executive,"88/899, Sethi Path, Hindupur-762974",3,Belagavi,Absconding,Yes,None,High,Iron Rod
789,395,Kalpit Kala,Anna,Male,24,2004-08-24,9873340911,263049163950,Mechanic,"46, Shroff Circle, Amaravati 203818",9,Chikkamagaluru,Arrested,No,None,Medium,Sharp Weapon
790,396,Rudra Deshmukh,Don,Male,58,1958-05-10,9898635295,299848980213,Engineer,"308, Borah, Siwan-588144",21,Mandya,Arrested,No,None,Medium,Iron Rod
791,396,Ekanta Gokhale,Bullet,Female,46,1957-11-21,9969671413,577183373182,Doctor,"318, Sathe Street, Bhusawal-572450",21,Mandya,Surrendered,Yes,None,Low,Stone
792,396,Abdul Bala,Black,Male,55,1996-08-25,9907042234,211755694796,Unemployed,"H.No. 529, Butala Zila, Ongole 785090",21,Mandya,Arrested,Yes,None,Low,Knife
793,396,Patrick Munshi,Silent,Male,43,1975-08-24,9915698072,246058244095,Software Engineer,"H.No. 42, Divan Zila, Tumkur 812248",21,Mandya,Arrested,No,None,Low,Iron Rod
794,397,Naksh Raghavan,Rocky,Male,69,1980-05-28,9884839075,715134534401,Mechanic,"H.No. 090, Lal Nagar, Burhanpur-515848",10,Chitradurga,Surrendered,No,Organized Crime,High,Iron Rod
795,398,Samaksh Purohit,Boss,Male,26,1985-05-25,9966265097,958460440138,Driver,"483, Pingle Path, Ambarnath-296080",23,Raichur,Arrested,Yes,None,High,Knife
796,399,Avni Ray,Tiger,Female,37,1966-07-30,9983381881,341257393635,Driver,"50/98, Dass Street, Ghaziabad-016481",5,Bengaluru Urban,Arrested,No,Organized Crime,Low,Stick
797,400,Leena Kuruvilla,King,Female,56,2006-07-21,9870999501,837987226831,Business,"38, Radhakrishnan Ganj, Dehri-643212",5,Bengaluru Urban,Arrested,No,None,Low,Knife
798,400,Manbir Garde,Bullet,Male,34,1983-03-18,9892763451,316554821625,Unemployed,"H.No. 20, Saini Ganj, Arrah 314417",5,Bengaluru Urban,Arrested,Yes,None,Low,Stick
799,401,Saumya Manne,Ranga,Female,50,2005-09-01,9870759020,002446907040,Farmer,"H.No. 54, Grover Nagar, Berhampur-582430",17,Kalaburagi,Arrested,No,None,Medium,Stick
800,401,Vrinda Purohit,Rocky,Female,59,1971-11-13,9916088628,091700109436,Electrician,"98/80, Chopra Ganj, New Delhi 452790",17,Kalaburagi,Arrested,No,Organized Crime,Low,Firearm
801,402,Anirudh Mann,Rowdy,Male,36,1991-12-17,9981441035,108428518203,Student,"333, Hari Path, Dharmavaram 163211",18,Kodagu,Arrested,No,None,Low,Hands
802,403,Utkarsh Vora,Bullet,Male,60,1980-04-12,9966007232,121139717284,Lawyer,"33/91, Tailor Ganj, Guntur 530601",17,Kalaburagi,Arrested,No,None,Medium,Knife
803,403,Yashawini Taneja,Shadow,Female,45,1995-10-02,9980254277,534466826561,Labourer,"H.No. 786, Vohra Circle, Hyderabad 300915",17,Kalaburagi,Arrested,No,None,Medium,Sharp Weapon
804,404,Dayita Datta,Lucky,Female,41,1999-12-14,9983827317,856432732861,Private Employee,"65/774, Dar Road, Delhi 659520",13,Dharwad,Surrendered,No,Local Gang,Low,Iron Rod
805,405,Nachiket Bobal,Shadow,Male,39,1998-05-30,9885664785,871297391141,Business,"43/36, Sood Circle, Indore 632239",6,Bidar,Absconding,No,None,Medium,Stick
806,405,Bina Khatri,Rowdy,Female,35,1979-06-23,9889255460,735246677700,Software Engineer,"11, Bansal Road, Bikaner 050537",6,Bidar,Surrendered,Yes,None,Medium,Knife
807,406,Upadhriti Saran,Tiger,Female,23,2006-10-09,9872421067,792689908322,Journalist,"H.No. 260, Hans Nagar, Saharsa 566910",22,Mysuru,Surrendered,No,None,Medium,Stick
808,406,Ganga Shah,Master,Female,29,1959-05-30,9896879637,349111985803,Shop Keeper,"345, Ben Path, Danapur-691776",22,Mysuru,Absconding,Yes,None,Low,Knife
809,407,Jagrati Vohra,Silent,Female,63,1999-08-15,9895049065,221131751726,Doctor,"H.No. 348, Wable Nagar, Jammu 437882",25,Shivamogga,Absconding,No,None,Low,Knife
810,408,Arin Kala,Black,Male,48,1967-12-12,9964489272,856000460990,Student,"H.No. 157, Batta Nagar, Buxar 449207",22,Mysuru,Arrested,Yes,None,Medium,Hands
811,409,Fitan Rau,Lucky,Male,37,1995-08-21,9968191588,945098621972,Software Engineer,"48/997, Vig Zila, Ulhasnagar-969325",19,Kolar,Arrested,No,Cyber Group,High,Hands
812,410,Nandini Bail,Ranga,Female,30,1996-06-27,9874656495,250348871870,Student,"312, Menon Ganj, Chinsurah 980690",30,Vijayapura,Absconding,No,None,High,Knife
813,410,Faras Rao,Don,Male,51,1989-06-28,9918001582,146769454246,Electrician,"H.No. 723, Kari Road, Anantapur-382804",30,Vijayapura,Surrendered,No,None,Low,Knife
814,411,Pooja Reddy,Rocky,Female,25,2002-08-01,9985221380,292054634231,Government Employee,"99/650, Din Circle, Gudivada 826418",9,Chikkamagaluru,Absconding,Yes,Cyber Group,Low,Stone
815,411,Saanvi Padmanabhan,Shadow,Female,49,1977-02-14,9968945725,946595901973,Lawyer,"H.No. 876, Dhingra Zila, Dehri 951434",9,Chikkamagaluru,Absconding,No,None,Medium,Stick
816,412,Falan Khosla,Black,Male,29,1986-09-13,9906014733,284608628085,Electrician,"00/273, Ahuja Nagar, Ghaziabad 610168",3,Belagavi,Arrested,No,None,Medium,Stone
817,412,Baljiwan Bumb,Tiger,Male,18,1990-12-23,9969450297,450417186111,Unemployed,"H.No. 168, Mallick Nagar, Durg 507628",3,Belagavi,Arrested,No,None,High,Hands
818,413,Timothy Sabharwal,Shadow,Male,40,1988-10-14,9915200754,828112689337,Student,"440, Sastry Chowk, Khora  620726",1,Bagalkote,Arrested,No,None,High,Hands
819,413,Eiravati Devan,Rowdy,Female,36,1973-10-26,9876934954,215803697336,Doctor,"76/029, Bhavsar, Lucknow 884133",1,Bagalkote,Absconding,No,Cyber Group,High,Hands
820,413,Vasana Kata,Cobra,Female,48,1960-04-13,9914476516,692374969625,Journalist,"H.No. 23, Rattan Path, Bhind-703211",1,Bagalkote,Arrested,Yes,None,Medium,Iron Rod
821,413,Aachal Raghavan,Silent,Female,33,1961-07-11,9987508599,753752578646,Labourer,"52/77, Pai Circle, Bhilai-371844",1,Bagalkote,Surrendered,Yes,Organized Crime,Low,Hands
822,414,Aryan Ganguly,Don,Male,64,2001-05-18,9873424240,314945280365,Lawyer,"648, Chandra Nagar, Bally 037341",9,Chikkamagaluru,Arrested,No,None,High,Hands
823,414,Vrinda Warrior,Rowdy,Female,37,1961-04-18,9907493802,179130007373,Security Guard,"78/221, Edwin Nagar, Pallavaram-134862",9,Chikkamagaluru,Arrested,No,None,Low,Hands
824,414,Yatan Sarma,Black,Male,42,1967-12-14,9888531142,721762120691,Teacher,"31/82, Nagar Circle, Bhopal-397079",9,Chikkamagaluru,Arrested,Yes,None,Low,None
825,414,Saksham Dani,Tiger,Male,46,1979-08-06,9880211134,579321464902,Teacher,"36, Din Circle, Bharatpur 682122",9,Chikkamagaluru,Absconding,No,None,Low,None
826,415,Owen Narang,Boss,Male,37,1991-04-10,9917801460,562644606153,Engineer,"50/587, Lanka Zila, Jehanabad 182192",22,Mysuru,Arrested,No,Local Gang,Medium,Firearm
827,415,Rushil Shan,Boss,Male,50,1995-07-28,9963937568,227791296495,Student,"699, Mani Circle, Kozhikode 050938",22,Mysuru,Arrested,Yes,None,Low,Stick
828,415,Jeremiah Tripathi,Rowdy,Male,57,2006-12-02,9899366104,497336670055,Cook,"59/88, Chad Zila, Sri Ganganagar-887071",22,Mysuru,Arrested,No,None,Low,Hands
829,415,Gaurav Keer,Silent,Male,27,2003-01-02,9882636643,862216131836,Lawyer,"73, Grover Circle, Tadepalligudem-461917",22,Mysuru,Arrested,Yes,Cyber Group,Low,Stick
830,416,Yatin Rajagopalan,Don,Male,56,1984-04-13,9891092872,756870145683,Sales Executive,"22/589, Tak Ganj, Katihar-806235",17,Kalaburagi,Arrested,Yes,Local Gang,Low,None
831,417,Krish Balan,Lucky,Male,69,1990-09-23,9964309891,076033731472,Government Employee,"95, Barad Chowk, Amravati 482554",28,Uttara Kannada,Absconding,No,Drug Network,Low,Hands
832,417,Gavin Viswanathan,Anna,Male,69,1976-05-24,9884863769,242418578041,Private Employee,"594, Koshy Street, Katihar-633891",28,Uttara Kannada,Arrested,No,None,Low,None
833,418,Samaksh Gala,Cobra,Male,27,1969-05-17,9986877871,977652621114,Engineer,"57/25, Ganesh Marg, Sambhal 358951",21,Mandya,Surrendered,No,Local Gang,Low,Knife
834,418,Yashawini Cherian,King,Female,53,1985-03-26,9986866234,581156002612,Journalist,"H.No. 07, Lall Circle, Karaikudi-095744",21,Mandya,Surrendered,No,None,Low,None
835,419,Aarush Hari,Rowdy,Male,62,1971-10-22,9879620947,434218952198,Unemployed,"H.No. 797, Batta Street, Nagaon 934015",22,Mysuru,Absconding,Yes,Cyber Group,Medium,Sharp Weapon
836,420,Shravya Mohanty,Anna,Female,50,1960-03-25,9891878292,863959664702,Cook,"H.No. 553, Kalita Zila, Ambarnath 678136",17,Kalaburagi,Absconding,No,Cyber Group,High,Iron Rod
837,421,Nathan Bath,Shadow,Male,19,1956-05-28,9919927081,670520680133,Sales Executive,"14/105, Shan Street, Tadepalligudem 987809",19,Kolar,Surrendered,No,Cyber Group,Medium,Hands
838,422,William Ahuja,Shadow,Male,31,1969-12-15,9917577260,023350235626,Student,"88/56, Devan Street, Proddatur-605986",3,Belagavi,Arrested,No,None,Medium,Hands
839,422,Timothy Mammen,Boss,Male,43,1971-05-21,9919344850,961491855741,Shop Keeper,"58, Mammen Path, Giridih-559428",3,Belagavi,Arrested,Yes,Drug Network,Medium,Stick
840,423,Max Dani,Black,Male,23,2006-11-04,9915833756,108783921355,Business,"H.No. 200, Dugal Nagar, Serampore-931321",5,Bengaluru Urban,Absconding,No,None,High,Hands
841,424,Nathan Biswas,Tiger,Male,36,1966-08-07,9883609730,652456287073,Business,"08, Sandal Ganj, Salem 448896",31,Yadgir,Arrested,No,None,Medium,Stick
842,424,Xalak Dhawan,Shadow,Female,38,1982-01-13,9876871159,490589099170,Engineer,"74, Doctor Marg, Bikaner-825431",31,Yadgir,Arrested,No,Organized Crime,High,Sharp Weapon
843,425,Harini Cherian,Ranga,Female,47,1994-08-15,9969185117,691704008721,Engineer,"392, Mody Nagar, Allahabad-018364",11,Dakshina Kannada,Arrested,Yes,None,Medium,Hands
844,425,Gauri Jani,Don,Female,48,1993-08-02,9877879965,437474426738,Lawyer,"H.No. 827, Venkataraman Marg, Sirsa-257754",11,Dakshina Kannada,Arrested,Yes,Local Gang,Low,Knife
845,425,Kiaan Sule,Ranga,Male,61,1962-09-30,9906376918,572600642014,Farmer,"H.No. 29, Vaidya Zila, Eluru-160827",11,Dakshina Kannada,Arrested,No,None,Medium,None
846,425,Wahab Gill,Boss,Male,43,1958-11-29,9968105135,224345822524,Doctor,"39, Grewal, Anantapur-229993",11,Dakshina Kannada,Arrested,No,None,Low,Hands
847,426,Harinakshi Chaudhuri,Lucky,Female,33,1994-05-25,9965468621,809416415352,Farmer,"43/882, Ganesan Ganj, Bharatpur 983584",15,Hassan,Arrested,No,None,Low,Hands
848,427,Sathvik Das,Silent,Male,62,1981-06-24,9966156063,000728419206,Labourer,"264, Bahri Ganj, Bhilwara-979127",22,Mysuru,Arrested,Yes,Organized Crime,High,Sharp Weapon
849,428,Aarav Grover,Boss,Male,69,1985-10-27,9870075552,557838916939,Cook,"053, Sidhu, Gorakhpur-752988",5,Bengaluru Urban,Surrendered,No,None,Medium,Hands
850,428,Dhruv Dixit,Silent,Male,21,1957-01-16,9897640735,658116539734,Business,"H.No. 60, Guha Circle, Agra 487978",5,Bengaluru Urban,Absconding,No,Organized Crime,High,Sharp Weapon
851,429,Owen Kade,Black,Male,23,1992-04-20,9879696706,424590513664,Engineer,"386, Baria Nagar, Pune 436199",11,Dakshina Kannada,Arrested,No,Local Gang,Low,Knife
852,430,Dayamai Sharma,Tiger,Female,48,1959-01-28,9968548158,294563068719,Unemployed,"91/029, Pall Street, Tiruchirappalli-374830",2,Ballari,Arrested,No,None,High,Stick
853,430,Aarnav Sagar,Shadow,Male,54,2008-02-22,9966439931,968564523513,Lawyer,"97/191, Rao Street, Saharanpur 132176",2,Ballari,Arrested,No,None,Medium,Firearm
854,431,Ekaraj Bera,Rowdy,Male,53,1961-08-29,9981595399,927193455919,Electrician,"H.No. 661, Golla Street, Jamshedpur 725873",3,Belagavi,Arrested,No,None,Low,Sharp Weapon
855,431,Jalsa Bansal,Boss,Female,51,1971-02-13,9900830712,719583402011,Labourer,"53, Arya Circle, Sirsa-812421",3,Belagavi,Surrendered,Yes,None,Medium,Firearm
856,432,Lucky Bajaj,Cobra,Male,49,1997-06-02,9891706611,216860107419,Security Guard,"H.No. 09, Desai Path, Kavali-620935",1,Bagalkote,Arrested,Yes,Local Gang,Low,Stick
857,432,Sachi Bhatti,Lucky,Female,41,1998-07-06,9884769638,687399347403,Doctor,"99/529, Badal Chowk, Berhampur 124365",1,Bagalkote,Arrested,No,None,Low,Hands
858,433,Rajeshri Ram,Rowdy,Female,64,1971-10-29,9872689649,568575869696,Private Employee,"H.No. 412, Dhaliwal Nagar, Meerut-159273",31,Yadgir,Arrested,No,None,Low,Stick
859,434,Liam Bhasin,Rocky,Male,27,1964-05-16,9878845056,276762822945,Farmer,"16/690, Kari Marg, Cuttack 815542",17,Kalaburagi,Arrested,No,Local Gang,Low,Knife
860,434,Janya Mangal,Cobra,Female,64,1957-04-09,9875541801,196104279852,Student,"H.No. 956, Seth Chowk, Bhusawal 915795",17,Kalaburagi,Absconding,No,None,Medium,None
861,434,Lucky Sandal,Don,Male,44,2000-04-06,9883910160,901533814266,Driver,"12, Shenoy Road, Delhi-080181",17,Kalaburagi,Absconding,No,Organized Crime,Low,Hands
862,434,Hemang Bala,Ranga,Male,25,1998-04-13,9882309138,814698365455,Farmer,"H.No. 764, Suresh Zila, Bhusawal-808157",17,Kalaburagi,Arrested,No,None,Medium,None
863,435,Ethan Balasubramanian,Tiger,Male,55,2001-08-01,9883069337,240711841439,Teacher,"07/138, Rege Nagar, Kota 073510",11,Dakshina Kannada,Absconding,No,None,Low,Sharp Weapon
864,436,Radha Wali,Black,Female,34,2006-02-11,9871455574,159426408959,Cook,"621, Bakshi Ganj, Buxar-258857",5,Bengaluru Urban,Surrendered,No,None,Low,Firearm
865,436,Tanish Kulkarni,Rocky,Male,70,1981-11-08,9889742899,278559339660,Sales Executive,"05/33, Rau, Gandhidham-666215",5,Bengaluru Urban,Arrested,No,None,Medium,Iron Rod
866,437,Jai Devi,Master,Male,68,1992-08-18,9962213331,613576108224,Teacher,"H.No. 046, Sandal Marg, Bijapur-901107",17,Kalaburagi,Surrendered,No,None,Medium,Knife
867,437,Vinaya Dash,Silent,Female,48,2003-12-30,9876101599,637304858167,Business,"49/388, Madan Zila, Satna 152049",17,Kalaburagi,Arrested,No,None,Medium,Hands
868,438,Neha Taneja,Anna,Female,54,2004-10-22,9877464473,564428780802,Unemployed,"31/379, Dara Chowk, Eluru-166123",28,Uttara Kannada,Surrendered,Yes,Local Gang,Low,Knife
869,438,Luke Bawa,Rocky,Male,53,1981-04-06,9905029681,337060077264,Sales Executive,"256, Kade Street, Ballia 970142",28,Uttara Kannada,Arrested,Yes,None,Medium,Hands
870,439,Ekaraj Bal,Silent,Male,20,1966-12-01,9878864083,220510261717,Shop Keeper,"21/16, Dutt Nagar, Rampur 813599",3,Belagavi,Absconding,Yes,None,Medium,Sharp Weapon
871,439,Ethan Choudhury,Boss,Male,44,1959-12-25,9980566679,764576410306,Doctor,"88/948, Bobal Nagar, Bhilwara-822175",3,Belagavi,Surrendered,No,None,Low,None
872,440,Urvi Tripathi,Rocky,Female,68,1975-05-15,9877683145,017767323613,Journalist,"H.No. 048, Sahota Nagar, Imphal 123691",13,Dharwad,Arrested,No,None,Low,Knife
873,441,Tamanna Chand,Rowdy,Female,64,1996-01-31,9968665782,317737593441,Mechanic,"79/42, Sampath, Madhyamgram 970409",7,Chamarajanagar,Arrested,No,Drug Network,Low,Iron Rod
874,441,Ishwar Dalal,Rocky,Male,61,1969-04-07,9969723023,342226047616,Shop Keeper,"H.No. 560, Kothari Chowk, Morbi 883565",7,Chamarajanagar,Arrested,Yes,None,Medium,Knife
875,442,Victor Rao,Silent,Male,44,1965-03-10,9894833935,403590226927,Cook,"49/668, Lanka Ganj, Indore 784217",26,Tumakuru,Absconding,No,None,High,Hands
876,442,Faraj Nigam,Silent,Male,60,1960-12-21,9961935202,391051521101,Private Employee,"H.No. 93, Maharaj Marg, Mumbai-486883",26,Tumakuru,Surrendered,No,None,High,Stick
